Transaction,items_list
5766,"['cake', 'coffee', 'cookies']"
5767,['bread']
5768,['bread']
5769,"['cookies', 'tea', 'bread']"
5770,"['coffee', 'vegan mincepie', 'cake']"
5771,"['bread', 'coffee', 'hot chocolate']"
5772,['bread']
5773,"['juice', 'cookies', 'brownie', 'alfajores', 'coffee']"
5774,"['tea', 'truffles', 'cookies']"
5775,"['coffee', 'coke']"
5776,['bread']
5777,"['coffee', 'bread', 'toast']"
5778,"['bread', 'coffee']"
5779,['cookies']
5780,"['coffee', 'bread']"
5781,['farm house']
5782,['bread']
5783,"['coffee', 'cookies']"
5784,['baguette']
5785,['bread']
5786,['alfajores']
5787,"['juice', 'hot chocolate', 'coffee', 'tea', 'pastry', 'brownie']"
5788,"['coffee', 'bread']"
5789,"['cake', 'coffee']"
5790,"['coffee', 'cake']"
5791,['bread']
5792,['bread']
5793,"['juice', 'tea', 'bread', 'cake']"
5794,"['tea', 'bread', 'cookies', 'sandwich', 'juice']"
5795,"['bread', 'cake']"
5796,"['coke', 'alfajores', 'hot chocolate']"
5797,['cake']
5798,['sandwich']
5799,"['tea', 'cake', 'pastry']"
5800,"['bread', 'coffee', 'soup', 'farm house']"
5801,"['sandwich', 'bread']"
5802,"['tea', 'mineral water', 'soup', 'cake']"
5803,"['bread', 'chicken stew', 'sandwich', 'coffee']"
5804,['medialuna']
5805,"['jam', 'scandinavian']"
5806,['cake']
5807,"['juice', 'coffee', 'bare popcorn', 'salad', 'extra salami or feta', 'spanish brunch', 'farm house']"
5808,['bare popcorn']
5809,"[""valentine's card""]"
5810,"['tea', 'sandwich', 'bread', 'cake']"
5811,"['tea', 'spanish brunch', 'chicken stew', 'fudge', 'alfajores']"
5812,['coffee']
5813,"['coffee', 'pastry', 'bread']"
5814,"['bread', 'alfajores']"
5815,"['coffee', 'cookies']"
5816,['bread']
5817,['coffee']
5818,"['coffee', 'juice', 'cake', 'alfajores']"
5819,['hot chocolate']
5820,"['coke', 'sandwich']"
5821,['bread']
5822,['baguette']
5823,"['coffee', 'bread', 'cookies', 'juice']"
5824,"['coffee', 'cake']"
5826,['bread']
5827,['bread']
5828,"['bread', 'toast']"
5829,"['bread', 'tea', 'toast', 'cake']"
5830,"['toast', 'bread']"
5831,['cookies']
5832,"['coffee', 'toast']"
5833,"['bread', 'pastry']"
5834,"['bread', 'hot chocolate', 'medialuna']"
5835,['farm house']
5836,['coffee']
5837,"['farm house', 'gingerbread syrup']"
5838,"['coffee', 'bread', 'pastry', 'alfajores']"
5839,"['coffee', 'sandwich', 'baguette']"
5840,"['coffee', 'medialuna']"
5841,['bread']
5842,['scandinavian']
5843,"['cookies', 'bread']"
5844,['coke']
5845,"['medialuna', 'pastry']"
5846,"['coffee', 'tea', 'toast']"
5847,['alfajores']
5848,['bread']
5849,"['coffee', 'bread']"
5850,"['coffee', 'bread', 'sandwich']"
5851,"['coffee', 'alfajores']"
5852,"['truffles', 'juice', 'coffee', 'bread', 'pastry', 'scone']"
5853,"['scandinavian', 'bread']"
5854,['bread']
5855,"['tea', 'soup']"
5856,"['soup', 'truffles']"
5857,"['soup', 'scone', 'tea']"
5858,"['truffles', 'sandwich']"
5859,"['soup', 'coffee']"
5860,['cake']
5861,['soup']
5862,"['coffee', 'toast']"
5863,['bread']
5864,['bread']
5865,"['tea', 'bread']"
5866,"['coffee', 'chicken stew', 'toast']"
5867,['bread']
5868,"['sandwich', 'coffee', 'cake']"
5869,['cake']
5870,"['cookies', 'bread']"
5871,"['coffee', 'hot chocolate', 'juice', 'truffles', 'mineral water', 'sandwich']"
5872,"['coffee', 'sandwich']"
5873,"['coffee', 'bread']"
5874,"['tea', 'coffee', 'bread']"
5875,['afternoon with the baker']
5876,"['tea', 'cookies']"
5877,"['coffee', 'soup']"
5878,"['soup', 'coffee']"
5879,['farm house']
5880,"['coffee', 'cake']"
5881,['coffee']
5882,['coffee']
5883,"['coffee', 'tea']"
5884,"['bread', 'eggs']"
5885,"['baguette', 'scandinavian']"
5886,"['coffee', 'bread']"
5887,"['coffee', 'scone']"
5888,"['eggs', 'hot chocolate', 'coffee', 'alfajores']"
5889,"['bread', 'tea']"
5890,['coffee']
5891,['coffee']
5892,['cake']
5893,"['pastry', 'baguette']"
5894,"['coffee', 'toast']"
5895,"['extra salami or feta', 'coffee']"
5896,"['bread', 'pastry']"
5897,['scandinavian']
5898,"['pastry', 'coffee']"
5899,"['coffee', 'cookies']"
5900,['coffee']
5901,['farm house']
5902,"['farm house', 'cake']"
5903,['coffee']
5904,['coffee']
5905,"['coffee', 'bread', 'pastry']"
5906,['bread']
5907,"['toast', 'truffles', 'bread']"
5908,['bread']
5909,['jam']
5910,['coffee']
5911,['coffee']
5912,['bread']
5913,['coffee']
5914,"['tea', 'coffee', 'cake']"
5915,"['coffee', 'brownie']"
5916,['farm house']
5917,['coffee']
5918,"['sandwich', 'coffee']"
5919,"['farm house', 'pastry']"
5920,"['tea', 'truffles']"
5921,['bread']
5922,['bread']
5923,['hot chocolate']
5924,"['bread', 'baguette']"
5925,['bread']
5926,['bread']
5927,"['scandinavian', 'farm house']"
5928,"['pastry', 'bread']"
5929,['sandwich']
5930,"['bread', 'baguette']"
5931,"['coffee', 'hot chocolate', 'cake']"
5932,"['coffee', 'pastry']"
5933,['coffee']
5934,"['coffee', 'cake', 'brownie']"
5935,"['the nomad', 'granola', 'coffee', 'cookies', 'pastry', 'scone', 'tea']"
5936,['coffee']
5937,"['bread', 'fudge', 'cookies']"
5938,"['scandinavian', 'alfajores']"
5939,"['scone', 'coffee']"
5940,"['bread', 'pastry', 'coffee']"
5941,"['tea', 'alfajores', 'pastry']"
5942,"['pastry', 'coffee']"
5943,['sandwich']
5944,['cake']
5945,"['medialuna', 'bread']"
5946,"['coffee', 'brownie', 'cake']"
5947,"['cake', 'cookies', 'tea', 'smoothies', 'coffee']"
5948,"['tea', 'coffee', 'truffles']"
5949,"['bread', 'brownie']"
5950,"['coffee', 'spanish brunch']"
5951,['scandinavian']
5952,['cookies']
5953,"['coffee', 'mineral water', 'bread']"
5954,"['spanish brunch', 'juice', 'coffee', 'toast']"
5955,['scone']
5956,"['tea', 'sandwich']"
5957,"['brownie', 'coffee']"
5958,"['sandwich', 'bread', 'coffee']"
5959,['bread']
5960,"['coffee', 'chicken stew', 'soup', 'sandwich']"
5961,"['sandwich', 'salad', 'coffee', 'cake']"
5962,['cake']
5963,['coffee']
5964,"['cake', 'scone']"
5965,"['scone', 'coffee', 'cake']"
5966,"['cake', 'brownie']"
5967,"['salad', 'sandwich', 'tea', 'scone', 'cookies']"
5968,"['chicken stew', 'truffles', 'juice']"
5969,"['coffee', 'alfajores', 'spanish brunch']"
5970,['coffee']
5971,"['hot chocolate', 'coffee', 'cake']"
5972,"['coffee', 'cake']"
5973,"['cake', 'coffee', 'hot chocolate']"
5974,['sandwich']
5975,['cookies']
5976,"['brownie', 'coffee']"
5977,['bread']
5978,"['cake', 'coffee']"
5979,"['coffee', 'salad']"
5980,"['coffee', 'cake']"
5981,"['cake', 'salad', ""valentine's card""]"
5982,['scandinavian']
5983,"['bread', 'coffee']"
5984,['brownie']
5985,"['tea', 'soup', 'juice', 'cake', 'bread']"
5986,"['bread', 'cake', 'soup']"
5987,['bread']
5988,"['coffee', 'cake', 'bread', 'alfajores']"
5989,"['truffles', 'coffee', 'tshirt']"
5990,['coffee']
5991,['hot chocolate']
5992,['coffee']
5993,['juice']
5994,"['juice', 'truffles', 'mineral water']"
5995,['tshirt']
5996,['tshirt']
5997,"['tea', 'hot chocolate']"
5998,['tshirt']
5999,"['bread', 'hot chocolate', 'tshirt']"
6000,"['vegan feast', 'tea']"
6001,"['postcard', 'coffee']"
6002,"['tshirt', 'coke']"
6003,['coke']
6004,['tshirt']
6005,['coke']
6006,['truffles']
6007,['tshirt']
6008,['tshirt']
6009,['tea']
6010,['coke']
6011,"['tshirt', 'fudge']"
6012,"['hot chocolate', 'coffee']"
6013,['tshirt']
6014,"[""valentine's card"", 'tshirt']"
6015,['tshirt']
6016,"['tshirt', 'postcard']"
6017,['tshirt']
6018,"[""valentine's card"", 'tshirt', 'postcard']"
6019,"[""valentine's card""]"
6020,"[""valentine's card""]"
6021,['postcard']
6022,"['nomad bag', 'postcard', 'tshirt']"
6023,"['tshirt', 'postcard']"
6024,"['tshirt', 'postcard']"
6025,['postcard']
6026,['postcard']
6027,['tshirt']
6028,"['tshirt', 'postcard']"
6029,"['coffee', 'pastry', 'farm house']"
6030,"['tea', 'coffee', 'pastry', 'scone']"
6031,"['coffee', 'medialuna']"
6032,"['coffee', 'bread']"
6033,['hot chocolate']
6034,['bread']
6035,"['tea', 'pastry']"
6036,['bread']
6037,"['coffee', 'tea']"
6038,"['coffee', 'hot chocolate', 'medialuna', 'scone', 'alfajores', 'spanish brunch']"
6039,['bread']
6040,"['coffee', 'alfajores', 'cookies']"
6041,"['sandwich', 'coffee', 'scone']"
6042,"['scone', 'coffee']"
6043,"['coffee', 'hot chocolate', 'farm house']"
6044,"['bread', 'coffee']"
6045,"['hot chocolate', 'coffee', 'cookies', 'brownie', 'pastry', 'baguette']"
6046,"['coffee', 'cake']"
6047,['coffee']
6048,"['coffee', 'tea', 'medialuna', 'cookies']"
6049,"['bread', 'fudge', 'alfajores']"
6050,"['coffee', 'tea', 'sandwich']"
6051,"['spanish brunch', 'bread']"
6052,"['cake', 'alfajores']"
6053,['bread']
6054,"['coffee', 'bread', 'pastry']"
6055,"['salad', 'coffee']"
6056,"['coffee', 'bread', 'cookies', 'alfajores', 'sandwich']"
6057,"['coffee', 'pastry', 'bread']"
6058,"['coffee', 'pastry']"
6059,"['sandwich', 'coffee', 'coke']"
6061,"['bread', 'scone', 'alfajores']"
6062,"['brownie', 'bread', 'scandinavian']"
6063,"['coffee', 'cake', 'bread']"
6064,"['cake', 'pastry', 'bread']"
6065,"['cookies', 'cake']"
6066,"['hot chocolate', 'tea', 'alfajores']"
6067,"['bread', 'coffee', 'cookies', 'cake']"
6068,['scandinavian']
6070,"['coffee', 'cake', 'alfajores']"
6071,"['coffee', 'chicken stew', 'sandwich', 'fudge']"
6072,"['coffee', 'sandwich', 'fudge']"
6073,"['baguette', 'coffee', 'tea', 'cake']"
6074,"['coffee', 'tea']"
6075,"['tea', 'bread']"
6076,['bread']
6077,['coffee']
6078,"['tea', 'coffee', 'sandwich', 'bread']"
6079,['bread']
6080,"['spanish brunch', 'chicken stew', 'coffee']"
6081,"['coffee', 'cookies', 'cake']"
6082,"['hot chocolate', 'bread', 'coffee']"
6084,['coffee']
6085,['bread']
6086,"['tea', 'medialuna']"
6087,['coffee']
6088,['bread']
6089,"['bread', 'coffee']"
6090,['coffee']
6091,['tea']
6092,['bread']
6093,"['coffee', 'pastry']"
6094,['coffee']
6095,"['baguette', 'bread', 'pastry']"
6096,['pastry']
6097,"['cookies', 'coffee']"
6098,"['coffee', 'sandwich']"
6099,"['jam', 'bread', 'pastry']"
6100,['coffee']
6101,['coffee']
6102,"['coffee', 'medialuna']"
6103,"['cookies', 'bread', 'farm house']"
6104,"['bread', 'cake']"
6105,['coffee']
6107,['bread']
6108,"['coffee', 'pastry']"
6109,['coffee']
6110,"['coffee', 'toast']"
6111,['bread']
6112,['coffee']
6113,"['hot chocolate', 'coffee', 'toast']"
6114,['bread']
6115,"['coffee', 'tea', 'cake', 'scone']"
6116,['pastry']
6117,"['bread', 'sandwich']"
6118,['baguette']
6119,['bread']
6120,['bread']
6121,['sandwich']
6122,['coffee']
6123,"['soup', 'coffee']"
6124,['coffee']
6125,"['truffles', 'scone']"
6126,"['coffee', 'mineral water', 'sandwich', 'spanish brunch', 'alfajores', 'truffles', 'tea']"
6127,"['bread', 'coffee']"
6129,"['bread', 'fudge']"
6130,['fudge']
6131,['truffles']
6132,['cake']
6133,"['coffee', 'cake', 'juice']"
6134,"['truffles', 'coffee', 'sandwich', 'spanish brunch', 'brownie']"
6135,"['medialuna', 'tea', 'brownie', 'soup']"
6136,"['coffee', 'cake', 'chicken stew']"
6137,"['tea', 'cake']"
6138,['bread']
6139,"['cookies', 'tea']"
6140,"['coffee', 'juice', 'alfajores']"
6141,['bread']
6142,"['brownie', 'coffee', 'juice', 'farm house']"
6143,"['juice', 'cookies', 'brownie', 'tea']"
6144,"['coffee', 'cake', 'brownie']"
6145,['coffee']
6146,"['coffee', 'scone']"
6147,"['tea', 'brownie', 'toast']"
6148,['bread']
6149,"['pastry', 'medialuna', 'hot chocolate', 'coffee']"
6150,['bread']
6151,"['sandwich', 'coffee']"
6152,"['bread', 'farm house']"
6153,['hot chocolate']
6154,['hot chocolate']
6155,['hot chocolate']
6156,"['tea', 'toast', 'baguette']"
6157,['coffee']
6158,"['scandinavian', 'bread', 'nomad bag']"
6159,['bread']
6160,"['bread', 'pastry']"
6161,['bread']
6162,['coffee']
6163,"['coffee', 'cake', 'bread']"
6164,['coffee']
6165,"['coffee', 'pastry', 'brownie']"
6166,"['coffee', 'pastry']"
6167,['bread']
6168,['salad']
6169,['coffee']
6170,"['bread', 'coffee']"
6171,"['coffee', 'cake', 'alfajores']"
6172,['coffee']
6173,"['coffee', 'bread', 'eggs']"
6174,['tea']
6175,['bread']
6176,['farm house']
6177,"['coffee', 'alfajores']"
6178,"['coffee', 'pastry']"
6179,"['juice', 'chicken stew']"
6180,"['chicken stew', 'chocolates']"
6181,"['soup', 'coffee']"
6182,"['chicken stew', 'juice', 'eggs', 'bread', 'cake']"
6183,"['cake', 'coffee', 'hot chocolate']"
6184,"['coffee', 'cake']"
6185,['farm house']
6186,['bread']
6187,['baguette']
6188,['soup']
6189,"['spanish brunch', 'tea']"
6190,"['coffee', 'cake']"
6191,"['tea', 'spanish brunch']"
6192,"['coffee', 'brownie', 'truffles']"
6193,"['hot chocolate', 'cake']"
6194,"['bread', 'alfajores']"
6195,['tea']
6196,['bread']
6197,"['coffee', 'alfajores']"
6198,"['bread', 'smoothies', 'mineral water', 'alfajores', 'brownie', 'cake']"
6199,"['coffee', 'tea', 'cake']"
6200,['baguette']
6201,"['sandwich', 'tea']"
6202,['coffee']
6203,['alfajores']
6205,['bread']
6206,"['bread', 'pastry']"
6207,"['pastry', 'bread', 'eggs', 'nomad bag']"
6208,"['coffee', 'alfajores']"
6209,"['coffee', 'bread']"
6210,['coffee']
6211,['bread']
6212,['coffee']
6213,"['bread', 'spanish brunch']"
6214,['coffee']
6215,"['coffee', 'pastry', 'medialuna']"
6216,"['mineral water', 'crisps', 'sandwich']"
6217,"['coffee', 'bread', 'alfajores', 'pastry']"
6218,"['medialuna', 'bread', 'tea']"
6219,['coffee']
6220,"['baguette', 'farm house']"
6221,['farm house']
6222,"['bread', 'chicken stew']"
6223,"['chocolates', 'coffee', 'tea']"
6224,"['tea', 'sandwich', 'brownie']"
6225,"['brownie', 'tea', 'sandwich', 'art tray']"
6226,"['sandwich', 'soup', 'tea']"
6227,"['soup', 'coffee', 'hot chocolate', 'brownie']"
6228,"['soup', 'cake']"
6229,"['cake', 'bread', 'coffee']"
6230,['coffee']
6231,"['soup', 'chicken stew', 'mineral water']"
6232,"['coffee', 'bread']"
6233,"['bread', 'coffee']"
6234,"['coffee', 'pastry']"
6235,"['tea', 'coffee', 'bread']"
6236,"['coffee', 'sandwich']"
6237,['bread']
6238,['coffee']
6239,"['bread', 'mineral water', 'sandwich', 'tea']"
6240,"['bread', 'cake']"
6241,"['coffee', 'tea', 'brownie']"
6242,['bread']
6243,['hot chocolate']
6244,"['coffee', 'cake']"
6245,"['coffee', 'tea']"
6246,['bread']
6247,"['coffee', 'cookies']"
6248,"['bread', 'toast']"
6249,"['bread', 'coffee', 'pastry']"
6250,['farm house']
6251,['scandinavian']
6252,"['coffee', 'brownie']"
6253,"['bread', 'hot chocolate']"
6254,"['coffee', 'toast']"
6255,['coffee']
6256,"['coffee', 'tea', 'brownie', 'farm house']"
6257,"['coffee', 'cookies', 'toast', 'juice']"
6258,"[""valentine's card""]"
6259,"['coffee', 'extra salami or feta', 'bread']"
6260,"[""valentine's card""]"
6261,"['hot chocolate', 'coffee', 'cookies']"
6262,"['coffee', 'medialuna', 'sandwich']"
6263,['bread']
6264,['bread']
6265,['bread']
6266,"['soup', 'bread', 'coffee']"
6267,"['coffee', 'soup', 'pastry', 'jam']"
6268,"['eggs', 'coffee']"
6269,['baguette']
6270,['coffee']
6271,['bread']
6272,['pastry']
6273,"['scandinavian', 'cookies']"
6274,"['coke', 'soup']"
6275,"['sandwich', 'coffee']"
6276,"['coke', 'sandwich']"
6277,"['coffee', 'chicken stew']"
6278,"['chicken stew', 'coffee']"
6279,"['juice', 'toast', 'sandwich', 'tea', 'coffee', 'cookies', 'alfajores', 'hot chocolate']"
6280,['cookies']
6281,"['juice', 'sandwich', 'cake']"
6282,"['soup', 'bread']"
6283,['coffee']
6284,"['fudge', 'sandwich']"
6285,['baguette']
6286,"['coffee', 'pastry']"
6287,"['medialuna', 'cake', 'tea']"
6288,['bread']
6289,"['coffee', 'brownie']"
6290,"['soup', 'bread', 'cake', 'tea']"
6291,"['coffee', 'juice', 'hot chocolate', 'cake']"
6292,"['alfajores', 'bread', 'coffee']"
6293,"['bread', 'cookies']"
6294,['bread']
6295,['bread']
6296,"['cake', 'bread']"
6297,"['coffee', 'bread']"
6298,"['coffee', 'tea']"
6299,['bread']
6300,"['coffee', 'juice', 'pastry', 'cookies']"
6301,"['bread', 'pastry']"
6302,['bread']
6303,"['coffee', 'cookies']"
6304,['hot chocolate']
6305,"['coffee', 'hot chocolate']"
6306,"['coffee', 'cookies']"
6307,['coffee']
6308,"['coffee', 'toast']"
6309,"[""valentine's card""]"
6310,['tea']
6311,['bread']
6312,['bread']
6313,['coffee']
6314,"['bread', 'juice', 'sandwich', 'cookies', 'alfajores']"
6315,['soup']
6316,['soup']
6317,"['scone', 'coffee']"
6318,"['truffles', 'soup']"
6319,"['chicken stew', 'cake', 'juice']"
6320,"['bread', 'scandinavian']"
6321,['coffee']
6322,"['sandwich', 'coffee', 'truffles']"
6323,['cake']
6324,['bread']
6325,"['pastry', 'bread']"
6326,['toast']
6327,['bread']
6328,['bread']
6329,['chicken stew']
6330,"['sandwich', 'coke']"
6331,"['coffee', 'cake', 'salad', 'extra salami or feta', 'scandinavian', 'bread']"
6332,['scandinavian']
6333,"['coffee', 'salad']"
6334,"['truffles', 'duck egg', 'extra salami or feta', 'spanish brunch', 'afternoon with the baker']"
6335,['medialuna']
6336,"['tea', 'soup', 'cake', 'bread', 'scone']"
6337,"['soup', 'coffee']"
6338,"['medialuna', 'cake', 'spanish brunch', 'the nomad', 'cookies']"
6339,"['bread', 'coffee']"
6340,['coffee']
6341,"['coffee', 'chicken stew']"
6342,['coffee']
6343,"['coffee', 'alfajores', 'pastry']"
6344,['coffee']
6345,['coffee']
6346,"['coffee', 'brownie']"
6347,['soup']
6348,"['coffee', 'tea', 'cookies']"
6349,['bread']
6350,['bread']
6351,"['baguette', 'coffee']"
6352,['tea']
6353,['spanish brunch']
6354,['coffee']
6355,"['cake', 'cookies']"
6356,"['juice', 'coffee', 'cookies', 'tea', 'alfajores']"
6357,"['cake', 'cookies', 'coffee', 'hot chocolate']"
6358,"['bread', 'coffee']"
6359,"['coffee', 'scone']"
6360,"['brownie', 'coffee', 'baguette']"
6361,"['coffee', 'bread', 'scone']"
6362,['coffee']
6363,['medialuna']
6364,['bread']
6365,"['bread', 'farm house', 'nomad bag']"
6366,"['bread', 'pastry']"
6367,"['toast', 'pastry', 'tea', 'coffee']"
6368,"['scone', 'pastry']"
6369,"['cake', 'tea', 'toast']"
6370,['baguette']
6371,['bread']
6372,"['tea', 'toast']"
6373,['coffee']
6374,"['hot chocolate', 'bread', 'pastry']"
6375,['tea']
6376,"['scandinavian', 'pastry', 'alfajores']"
6377,['fudge']
6378,"['tea', 'pastry', 'toast', 'bread', 'brownie', 'cake']"
6379,"['coffee', 'the nomad']"
6380,"['cookies', 'cake']"
6381,['bread']
6382,"['coffee', 'bread']"
6383,"['coffee', 'pastry']"
6384,"['cookies', 'cake']"
6385,['bread']
6386,['bread']
6387,"['coffee', 'pastry']"
6388,"['spanish brunch', 'coffee', 'juice']"
6389,"['coffee', 'bread', 'toast']"
6390,['coffee']
6391,['bread']
6392,"['coffee', 'bread']"
6393,['coffee']
6394,['baguette']
6395,"['tea', 'scone']"
6396,"['coffee', 'hot chocolate', 'bread']"
6397,['bread']
6398,"['bread', 'cookies', 'chicken stew']"
6399,"['sandwich', 'hot chocolate', 'bread']"
6400,"['soup', 'the nomad', 'truffles']"
6401,['baguette']
6402,['pastry']
6403,"['bread', 'cake']"
6404,"['soup', 'coffee']"
6405,['bread']
6406,['bread']
6407,"['coffee', 'bread', 'cake']"
6408,"['soup', 'chicken stew', 'coffee', 'tea']"
6409,['hot chocolate']
6410,"['nomad bag', 'bread', 'coffee', 'cake']"
6411,['bread']
6412,"['spanish brunch', 'the nomad', 'tea', 'juice', 'art tray', 'cake', 'alfajores', 'hot chocolate']"
6413,"['alfajores', 'brownie']"
6414,"['coffee', 'hot chocolate', 'bread', 'cake']"
6415,"['cake', 'bread', 'chicken stew']"
6416,"['coffee', 'brownie']"
6417,"[""valentine's card""]"
6418,['bread']
6419,['bread']
6420,"['coffee', 'chicken stew', 'pastry']"
6421,"['tea', 'bread']"
6422,"['soup', 'spanish brunch', 'sandwich', 'coffee', 'tea']"
6423,"['coffee', 'tea']"
6424,"['coffee', 'juice']"
6425,"['coffee', 'cake', 'pastry']"
6426,"['bread', 'hot chocolate', 'sandwich']"
6427,['bread']
6428,"['bread', 'tea', 'cake']"
6429,['afternoon with the baker']
6430,['bread']
6431,"['bread', 'scandinavian']"
6432,"['tea', 'cake', 'medialuna', 'coffee', 'scandinavian']"
6433,['scandinavian']
6434,"['bread', 'soup']"
6435,"['cake', 'bread', 'cookies', 'eggs', 'juice']"
6436,['coffee']
6437,"['coffee', 'tea', 'pastry']"
6438,"['medialuna', 'coffee']"
6439,"['coffee', 'toast']"
6440,"['pastry', 'bread']"
6441,"['coffee', 'pastry', 'cookies', 'bread']"
6442,['bread']
6443,"['pastry', 'medialuna', 'baguette']"
6444,"['coffee', 'scone']"
6445,['bread']
6446,['coffee']
6447,['bread']
6448,"['bread', 'coffee', 'scone']"
6449,"['bread', 'baguette', 'hot chocolate', 'coffee', 'toast']"
6450,['coffee']
6451,"['coffee', 'bread', 'cake']"
6452,['coffee']
6453,"['coffee', 'scone', 'cake']"
6454,"['scone', 'bread', 'baguette']"
6455,['cake']
6456,"['coffee', 'spanish brunch', 'bread']"
6457,"['pastry', 'brownie']"
6458,['toast']
6459,['bread']
6460,['bread']
6461,['farm house']
6462,"['spanish brunch', 'cake']"
6463,['bread']
6464,['coffee']
6465,"['coffee', 'cake']"
6466,['bread']
6467,['coffee']
6468,"['tea', 'cake']"
6469,"['hot chocolate', 'soup']"
6470,['tea']
6471,"['alfajores', 'bread']"
6472,"['cake', 'bread']"
6473,['coffee']
6474,"['coffee', 'tea', 'toast', 'duck egg', 'extra salami or feta', 'chicken stew', 'cookies', 'brownie', 'bread']"
6475,['bread']
6476,"['coffee', 'sandwich']"
6477,"['coffee', 'cake']"
6478,"['brownie', 'bread']"
6479,"['coffee', 'alfajores', 'cake', 'brownie']"
6480,"['coffee', 'brownie']"
6481,['afternoon with the baker']
6482,['afternoon with the baker']
